Line #,Key,en Version,ka Translation
732,ka.shared.dashboard_data.tabs.reports,Reports,რეფორთები
733,ka.shared.dashboard_data.tabs.licensing,Legal,ლეგალური
734,ka.shared.dashboard_data.no_methodology,There is no methodology on file for this dataset.,ამ ცხრილისთვის მეთოდოლოგია არ მოიძებნა
735,ka.shared.dashboard_data.no_reports,There are no reports on file for this dataset.,ამ ცხრილისთვის რეფორთები არ მოიძებნა
736,ka.shared.dashboard_data.no_highlights,There are no highlights on file for this dataset.,ამ ცხრილისთვის გამორჩეული არ მოიძებნა
737,ka.shared.dashboard_data.filter.all,All Text,ყველა ტექსტი
738,ka.shared.dashboard_data.filter.questions,Question Text,კითხვის ტექსტი
739,ka.shared.dashboard_data.filter.answers,Answer Text,პასუხის ტექსტი
740,ka.shared.dashboard_time_series.tabs.highlights,Highlights,გამორჩეული
741,ka.shared.dashboard_time_series.tabs.methodology,Methodology,მეთოდოლოგია
742,ka.shared.dashboard_time_series.tabs.codebook,Codebook,კოდირება
743,ka.shared.dashboard_time_series.tabs.reports,Reports,რეფორთები
744,ka.shared.dashboard_time_series.tabs.licensing,Legal,ლეგალური
745,ka.shared.dashboard_time_series.tabs.datasets,Datasets,მონაცემთა ცხრილი
746,ka.shared.dashboard_time_series.no_highlights,There are no highlights on file for this time series.,ამ პერიოდული შედარებისთვის გამორჩეული არ მოიძებნა
747,ka.shared.dashboard_time_series.filter.all,All Text,ყველა ტექსტი
748,ka.shared.dashboard_time_series.filter.questions,Question Text,კითხვის ტექსტი
749,ka.shared.dashboard_time_series.filter.answers,Answer Text,პასუხის ტექსტი
750,ka.shared.language_switcher.label,Available Languages,ხელმისაწვდომი ენები
751,ka.shared.embed_v1.title_site,Go to %{app_name},გადასვლა %{app_name} -ზე
752,ka.shared.embed_v1.title_datalist,View All Datasets,მონაცემთა ყველა ცხილის ნახვა
753,ka.export_data.dataset,Dataset: %{title},მონაცემთა ცხრილი: %{title}
754,ka.export_data.download_from,Downloaded From: %{app_name} at %{url}.,ჩამოტვირთულია აქედან: %{app_name} at %{url}.
755,ka.export_data.last_update,Data Last Updated: %{date},მონაცემები ბოლოს განახლებულია: %{date}
756,ka.export_data.instructions.codebook,The codebook is a list of all questions and answers available in this dataset. It is provided as a reference to help you quickly find items of interest.,"კოდირება არის მონაცემთა ცხრილში არსებული ყველა შესაძლო კითვა და პასუხი. ის წარმოადგენს დამხმარე ცნობარს, რომელიც გეხმარებათ თქვენთვის საინტერესო ინფორმაციის მოძიებაში."
757,ka.export_data.instructions.csv_main,"The CSV file is a spreadsheet of all of the data in the dataset. You can open this file in OpenOffice, Excel, Google Spreadsheets or any other spreadsheet software. ","CSV ფაილი არის მონაცემთა ცხრილში არსებული ყველა მონაცემის ონლაინ ცხრილი. თქვენი მისი გახსნა შეგიძლიათ შემდეგი პროგრამების საშუალებით: OpenOffice, Excel, Google Spreadsheets ან სხვა ნებისმიერი ონლაინ ცხრილის პროგრამით."
758,ka.export_data.instructions.csv,"The CSV download contains 2 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted with headers (format: code - name) and the answers are the answer text, not the answer value.
","CSV-ის ჩამოტვირთვა შეიცავს 2 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV ფორმატირებულია სათაურებით (ცვლადი კოდი და სახელი) და პასუხები იყენებენ პასუხის ტექსტს და არა პასუხის მნიშვნელობას.
"
759,ka.export_data.instructions.spss,"The SPSS download contains 3 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted to be loaded into SPSS, so it does not contain headers and the answers are the answer values, not the answer text.

- SPS: The SPS file is a script file that you run in SPSS that will load the data from the CSV file and also create each variable and it's possible values. 
       IMPORTANT - Before runing the script file in SPSS, you will need to update the line with 'DATA LIST FILE' to include the full path to the CSV file.
","SPSS-ის ჩამოტვირთვა შეიცავს 3 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV დაფორმატირებულია SPSS-ის ჩატვირთვის ფორმატში, ამიტომ ის არ შეიცავს სათაურს და პასუხები იყენებენ პასუხის მნიშვნელობას და არა პასუხის ტექსტს.

- SPS: SPS ფაილი არის კოდირებული ფაილი, რომელიც გაიშვება SPSS-ში და ჩატვირთავს მონაცემებს CSV-დან, აგრეთვე ქმნის თითოეულ ცვლად და მის შესაძლო მნიშვნელობას. მნიშვნელოვანია - SPSS-ში კოდირებული ტექსტის გაშვებამდე, თქვენ უნდა განაახლოთ 'DATA LIST FILE' რათა გქონდეთ სრული ხელმისაწვდომობა CSV ფაილამდე."
760,ka.export_data.instructions.stata,"The STATA download contains 3 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted to be loaded into STATA, so it does not contain headers and the answers are the answer text, not the answer values.

- DO: The STATA DO file is a script file that you run in STATA that will load the data from the CSV file and also create each variable and it's possible values. 
       IMPORTANT - Before runing the script file in STATA, you will need to update the line with 'using' at the end of the file to include the full path to the CSV file.
","STATA-ს ჩამოტვირთვა შეიცავს 3 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV დაფორმატირებულია STATA-ში ჩასატვირთად, ამიტომ ის არ შეიცავს სათაურებს და პასუხები იყენებენ პასუხის ტექსტს და არა პასუხის მნიშვნელობას.

- DO: STATA DO ფაილი არის კოდირებული ფაილი, რომელიც გაიშვება STATA-ში და ჩატვირთავს მონაცემებს CSV-დან, აგრეთვე ქმნის თითოეულ ცვლად და მის შესაძლო მნიშვნელობას.

IMPORTANT - STATA-ში კოდირებული ტექსტის გაშვებამდე, თქვენ უნდა განაახლოთ 'using' ფაილის ბოლოს რათა გქონდეთ სრული ხელმისაწვდომობა CSV ფაილამდე.
"
761,ka.export_data.instructions.r,"The R download contains 3 files:
- Codebook: %{codebook}

- CSV: %{csv} The CSV is formatted to be loaded into R, so the headers are the variables and the answers are the answer values, not the answer text.

- R: The R file is a script file that you run in R that will load the data from the CSV file and also create each variable. 
       IMPORTANT - Before runing the script file in R, you will need to update the 'setwd' line to include the full path to the CSV file.
","R ჩამოტვირთვა შეიცავს 3 ფაილს:
- კოდირება: %{codebook}

- CSV: %{csv} CSV დაფორმატებულია R-ში ჩასატვირთად, ამიტომ სათაურები არიან ცვლადები და პასუხები იყენებენ პასუხის მნიშვნელობას და არა პასუხის ტექსტს.

- R: R არის კოდირებული ფაილი, რომელიც გაიშვება R-ში რომელიც ტვირთავს მონაცემებს CSV-დან და ქმნის თოთიეულ ცვლადს. 
     მნიშვნელოვანია - R-ში კოდირებული ტექსტის გაშვებამდე, თქვენ უნდა განაახლოთ 'setwd' რათა გქონდეთ სრული ხელმისაწვდომობა CSV ფაილამდე.
"
762,ka.download_data_options.text.csv,CSV,CSV
763,ka.download_data_options.text.spss,SPSS,SPSS
764,ka.download_data_options.text.stata,STATA,STATA
765,ka.download_data_options.text.r,R,R
766,ka.download_data_options.title.csv,Data formatted for spreadsheets,ონლაინ ცხრილისთვის დაფორმატებული მონაცემები
767,ka.download_data_options.title.spss,Data formatted for SPSS,SPSS-სთვის დაფორმატებული მონაცემები
768,ka.download_data_options.title.stata,Data formatted for STATA,STATA-სთვის დაფორმატებული მონაცემები
769,ka.download_data_options.title.r,Data formatted for R,R-სთვის დაფორმატებული მონაცემები
